No.,tf_torch,torch_mnn,tf_mnn,tf_time,torch_time,mnn_time
16059,1.6367949e-08,4.7927674e-06,4.7763992e-06,3.8436412811279297,9.560585021972656e-05,3.695487976074219e-05
16060,0.0,1.3844814e-05,1.3844814e-05,3.9619345664978027,9.274482727050781e-05,3.9577484130859375e-05
16061,2.2501341e-08,1.9885854e-05,1.9908355e-05,3.815814733505249,0.00010824203491210938,4.220008850097656e-05
16062,0.0,2.6772737e-05,2.6772737e-05,3.861816883087158,9.703636169433594e-05,3.7670135498046875e-05
16063,0.0,1.4716164e-06,1.4716164e-06,3.8269104957580566,9.584426879882812e-05,4.100799560546875e-05
16064,0.0,1.3727857e-05,1.3727857e-05,3.9364113807678223,8.988380432128906e-05,3.4809112548828125e-05
16065,0.0,1.5056248e-05,1.5056248e-05,3.6854095458984375,9.584426879882812e-05,4.124641418457031e-05
16066,0.0,5.4355614e-06,5.4355614e-06,3.8788349628448486,0.00010156631469726562,4.1961669921875e-05
16067,0.0,1.2109987e-07,1.2109987e-07,3.766838312149048,0.00010132789611816406,4.0531158447265625e-05
16068,0.0,8.5676334e-07,8.5676334e-07,3.7228736877441406,9.965896606445312e-05,4.076957702636719e-05
16069,0.0,5.23134e-06,5.23134e-06,3.5628676414489746,9.72747802734375e-05,4.0531158447265625e-05
16070,0.0,1.5199021e-05,1.5199021e-05,3.670884370803833,9.441375732421875e-05,4.0531158447265625e-05
